newid,age_ref,fam_size,no_earnr,region,totexppq,foodpq,hh_cu_q,fractearners,ratioover64,ratioless18,rationless2,urbn,northe,midw,west,raceb,racea,racena,racepi,racew,jfs_amt,r
2659755,72,2,0,1,7937.933,1126.6667,1,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.10059439
2727563,22,4,3,3,9587.167,676.0,1,0.75,0.0,0.25,0.25,1,0,0,0,0,0,0,0,1,0,0.10069297
2662975,39,4,2,3,7430.8667,1423.3333,1,0.5,0.25,0.25,0.0,1,0,0,0,1,0,0,0,0,0,0.10070197
2748952,35,4,2,4,7537.75,1560.0,1,0.5,0.0,0.5,0.0,1,0,0,1,0,0,0,0,1,0,0.10074915
2733703,31,5,1,2,16459.666,1665.3333,1,0.2,0.0,0.6,0.0,1,0,1,0,0,0,0,0,1,0,0.100799665
2683224,52,2,2,3,12114.75,2110.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.100867525
2776395,26,2,2,3,1912.8167,303.3333,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,5786,0.100927316
2763982,19,4,2,4,4553.4,910.0,1,0.5,0.0,0.25,0.0,1,0,0,1,0,0,0,0,1,0,0.101194195
2784555,35,4,1,4,9210.5,1495.0,1,0.25,0.0,0.5,0.0,1,0,0,1,0,0,0,0,1,0,0.10130476
2650685,61,3,2,2,12357.05,2145.0,1,0.6666667,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0.101523586
2685964,46,6,3,3,11505.5,2210.0,1,0.5,0.0,0.16666667,0.16666667,1,0,0,0,0,0,0,0,1,0,0.10167362
2671445,56,2,2,4,5299.0835,876.3333,1,1.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0.10178691
2784873,21,1,1,2,4452.0,260.0,2,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.10214064
2686834,87,4,3,4,7684.15,923.0,1,0.75,0.25,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.10227947
2647685,87,2,0,3,7714.9,1846.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.102912374
2669935,82,1,0,1,3332.2334,346.6667,1,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.10367054
2729643,35,1,1,3,2954.8333,190.6667,1,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0.10380865
2679195,25,2,2,2,2495.9167,260.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.10386156
2649395,69,2,0,4,96135.4,3549.0,1,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.10392174
2765762,62,2,1,2,7417.0,1655.0,1,0.5,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.10415534
2692484,71,4,2,3,6487.1,1386.6667,1,0.5,0.5,0.25,0.0,1,0,0,0,0,0,0,0,1,0,0.10421803
2674665,22,1,1,4,1238.25,216.6667,2,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.10469125
2759152,38,4,1,3,12302.5,1516.6667,1,0.25,0.0,0.5,0.25,1,0,0,0,0,0,0,0,1,0,0.10474916
2768812,67,2,2,1,17641.586,910.0,1,1.0,0.5,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.1047583
2762682,59,1,0,3,3581.3333,511.3333,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0.10490259
2666295,26,3,2,3,8471.833,1430.0,1,0.6666667,0.0,0.33333334,0.33333334,1,0,0,0,0,0,0,0,1,0,0.10501595
2685914,62,1,1,2,6199.75,689.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.10506121
2754365,29,5,0,1,5847.0,1105.0,1,0.0,0.0,0.6,0.4,1,1,0,0,0,0,0,0,1,0,0.10506124
2670345,42,3,1,3,7357.9165,768.6667,1,0.33333334,0.0,0.33333334,0.0,1,0,0,0,1,0,0,0,0,0,0.10528808
2690754,58,1,1,4,1923.85,845.0,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.105558224
2768992,48,3,1,1,38379.285,4899.3335,1,0.33333334,0.0,0.33333334,0.0,1,1,0,0,0,0,0,0,1,475,0.10594776
2737293,46,4,2,3,7877.5264,995.0,1,0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,1,0,0.10603654
2660315,66,1,1,2,6968.1333,650.0,1,1.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.10610171
2740583,35,4,2,2,24478.5,368.3333,1,0.5,0.0,0.5,0.0,1,0,1,0,0,0,0,0,1,0,0.10618397
2719653,29,1,1,4,24419.5,3459.0,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.10644721
2694444,42,4,2,1,10999.333,1386.6667,1,0.5,0.0,0.5,0.0,1,1,0,0,0,0,0,0,1,1080,0.10645115
2769632,57,1,1,3,3528.6667,563.3333,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.10652932
2738893,55,1,1,1,1714.0834,221.6667,1,1.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0.106572606
2780842,53,3,2,4,6144.35,1006.6667,1,0.6666667,0.0,0.33333334,0.0,1,0,0,1,0,1,0,0,0,0,0.10690124
2682044,61,2,2,4,22210.65,3254.0,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.10713639
2685994,66,4,3,3,9992.5,3900.0,1,0.75,0.25,0.0,0.0,0,0,0,0,0,0,0,0,1,1248,0.10727633
2690334,66,1,0,2,2378.0,572.0,1,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0.10747882
2708824,27,3,0,3,906.3333,498.3333,1,0.0,0.0,0.6666667,0.0,1,0,0,0,1,0,0,0,0,0,0.1077968
2691294,43,4,1,3,6229.0,1343.3333,1,0.25,0.0,0.5,0.0,1,0,0,0,0,0,0,0,1,0,0.10786271
2738483,66,2,1,2,3761.3167,541.6667,1,0.5,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.10804363
2654155,32,4,2,1,13587.25,3380.0,1,0.5,0.0,0.5,0.25,1,1,0,0,0,0,0,0,1,0,0.10809607
2767242,38,5,1,4,36695.785,2426.6667,1,0.2,0.0,0.6,0.0,1,0,0,1,0,0,0,0,1,0,0.10810251
2682964,49,6,3,1,42521.65,4220.0,1,0.5,0.0,0.33333334,0.0,1,1,0,0,1,0,0,0,0,0,0.10815884
2678285,72,3,2,1,2023.8,433.3333,1,0.6666667,0.33333334,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.10817793
2742063,75,1,0,3,803.6667,160.3333,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.108381234
2705624,48,3,2,2,2550.5667,502.6667,1,0.6666667,0.0,0.33333334,0.0,1,0,1,0,0,0,0,0,1,0,0.10867799
2728643,33,3,2,1,8576.267,1646.6667,1,0.6666667,0.0,0.33333334,0.33333334,1,1,0,0,0,0,0,0,1,0,0.10875706
2662895,34,3,2,3,6903.3667,1259.3333,1,0.6666667,0.0,0.33333334,0.0,1,0,0,0,0,0,0,0,1,0,0.10910153
2686424,87,1,0,3,3761.7,390.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.10923447
2740293,52,3,3,3,9227.5,3158.3333,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.109236225
2709344,38,6,1,2,1569.6667,325.0,1,0.16666667,0.0,0.5,0.16666667,1,0,1,0,1,0,0,0,0,0,0.10923967
2694104,49,2,2,3,7563.467,1386.6667,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.10945194
2675355,30,1,1,1,1552.75,455.0,1,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.109690435
2762032,54,2,2,3,8156.4,693.3333,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0.10975771
2652105,76,2,1,4,18257.4,2860.0,1,0.5,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.109883584
2654815,35,4,2,2,12428.0,3002.0,1,0.5,0.0,0.5,0.0,1,0,1,0,0,0,0,0,1,0,0.11003959
2756272,75,2,0,3,9223.0,2210.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.110076055
2768202,54,3,3,2,15803.167,1213.3333,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.110088885
2723043,50,2,0,3,5878.0,845.0,1,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0.110207304
2718843,29,1,1,4,4198.75,780.0,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.110727064
2702684,41,4,2,2,4700.8335,923.3333,1,0.5,0.0,0.5,0.0,1,0,1,0,0,0,0,0,1,0,0.110903196
2759045,47,2,1,4,3410.0332,1270.0,1,0.5,0.0,0.5,0.0,1,0,0,1,0,0,0,0,1,0,0.111046754
2763872,36,4,2,3,12371.733,1902.6667,1,0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,1,0,0.111115456
2762812,57,2,1,4,3852.3,433.3333,1,0.5,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.11152921
2700264,52,3,1,2,8118.5,1473.3333,1,0.33333334,0.0,0.33333334,0.0,1,0,1,0,0,0,0,0,1,0,0.1115717
2658135,70,2,2,3,20191.879,2270.0,1,1.0,0.5,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.1116096
2690184,60,3,3,1,22008.75,3895.0,1,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.11168556
2690424,26,1,1,4,5956.5,1495.0,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,2232,0.11170083
2660325,57,2,2,3,9544.134,866.6667,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.111738876
2679695,77,1,0,1,1839.2333,346.6667,1,0.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.11174027
2660775,19,4,1,1,5211.6333,1213.3333,1,0.25,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0.111918405
2703034,59,2,2,3,5797.9165,576.3333,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.11192826
2763102,78,1,0,2,3309.8,520.0,1,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0.111975074
2685654,60,3,2,4,22178.08,2700.0,1,0.6666667,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,1800,0.11203642
2730653,67,1,0,2,1993.6667,416.0,1,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.11226804
2746223,44,3,2,2,4392.4,563.3333,1,0.6666667,0.0,0.33333334,0.0,1,0,1,0,0,0,0,0,1,0,0.112423085
2660505,34,1,1,4,5464.1665,953.3333,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.11261437
2736463,34,3,1,3,3668.3335,650.0,1,0.33333334,0.0,0.33333334,0.0,1,0,0,0,0,0,0,0,1,0,0.11263562
2652655,46,4,1,2,5422.95,910.0,1,0.25,0.0,0.5,0.0,0,0,1,0,0,0,0,0,1,0,0.11265046
2778662,25,2,2,1,2837.1833,736.6667,1,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.11285022
2733093,40,6,1,4,8303.934,1063.3333,1,0.16666667,0.0,0.8333333,0.0,1,0,0,1,0,0,0,0,1,0,0.11312646
2726923,60,2,1,4,10770.0,1646.6667,1,0.5,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.113167904
2699534,35,4,2,3,7434.933,1386.6667,1,0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,1,0,0.11331097
2650575,78,2,0,2,11507.4,2925.0,1,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.1133518
2777242,35,3,2,1,3561.1667,373.0,1,0.6666667,0.0,0.33333334,0.0,1,1,0,0,0,0,0,0,1,0,0.11339005
2712444,67,1,0,4,1463.2333,303.3333,1,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.11343869
2730583,29,1,0,3,18479.0,1230.6667,2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1152,0.11355399
2676725,53,1,0,3,1418.0,346.6667,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.11355957
2670725,55,1,0,3,758.6667,151.6667,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0.1137421
2728823,80,1,0,3,5434.1333,2470.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,180,0.114058115
2649045,66,1,0,3,5760.7,1105.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.11408644
2739283,46,3,1,3,5559.8335,1516.6667,1,0.33333334,0.0,0.33333334,0.0,1,0,0,0,0,1,0,0,0,0,0.11429704
2704234,42,3,2,3,3959.25,706.6667,1,0.6666667,0.0,0.33333334,0.0,1,0,0,0,0,0,0,0,1,0,0.114387274
2754542,33,2,2,1,10678.601,195.0,1,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,3600,0.11443672
2707484,39,2,2,2,2741.75,563.3333,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.11445026
2669355,57,2,2,3,1634.15,476.6667,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0.11447674
2711184,61,1,1,1,6109.8335,346.6667,1,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.11448148
2657345,45,3,2,4,13633.5,1828.0,1,0.6666667,0.0,0.33333334,0.0,1,0,0,1,0,0,0,0,1,0,0.114625506
2715063,46,6,4,2,18963.35,5003.0,1,0.6666667,0.0,0.16666667,0.0,1,0,1,0,0,0,0,0,1,3312,0.114677005
2714903,76,1,0,3,4746.7,390.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.114748955
2736763,44,4,4,2,10474.5,736.6667,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.11479258
2681554,57,2,1,1,23704.0,5885.0,1,0.5,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.11479564
2748932,48,4,3,4,11114.75,1391.0,1,0.75,0.0,0.25,0.25,1,0,0,1,0,0,0,0,1,0,0.11482238
2704254,41,1,1,3,2306.3335,216.6667,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,2244,0.11510584
2701364,65,1,0,3,3552.6667,0.0,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0.11559349
2675475,45,1,1,3,4102.75,476.6667,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,180,0.11560152
2748982,56,2,2,3,18104.36,1950.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.11561615
2649105,33,3,2,2,17266.25,2920.0,1,0.6666667,0.0,0.33333334,0.0,1,0,1,0,0,0,0,0,1,0,0.11577506
2702154,37,2,1,3,2202.7,491.6667,1,0.5,0.0,0.5,0.0,1,0,0,0,0,0,0,0,1,0,0.116046816
2667915,31,4,1,1,5367.6665,650.0,1,0.25,0.0,0.5,0.0,1,1,0,0,0,0,0,0,1,0,0.116130605
2651015,35,1,1,4,9237.25,1370.0,1,1.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0.11699665
2776582,44,7,1,1,5165.283,1625.0,1,0.14285715,0.0,0.71428573,0.0,1,1,0,0,0,0,0,0,1,0,0.11702253
2730883,44,5,1,4,15078.833,2242.6667,1,0.2,0.0,0.6,0.0,1,0,0,1,0,0,0,0,1,776,0.11705981
2700324,30,1,1,2,5980.1665,606.6667,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.11713395
2772272,59,1,0,4,2781.5,355.3333,1,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.11783893
2745323,78,2,0,2,3120.1333,368.3333,1,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.11784226
2756372,61,2,2,2,13652.25,1300.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.117882565
2671495,53,4,3,2,6299.1665,1148.3333,1,0.75,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,180,0.117908806
2672355,29,1,1,4,2218.0833,390.0,1,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.11794066
2764762,69,1,0,3,1843.0,819.3333,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.11810497
2685424,43,5,2,1,11277.75,3120.0,1,0.4,0.2,0.4,0.0,1,1,0,0,0,0,0,0,1,0,0.118163094
2758522,29,2,2,2,17579.334,1040.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,1200,0.118178576
2741803,87,1,0,4,5699.2334,541.6667,1,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.11818216
2780322,49,7,1,2,7540.3335,433.3333,1,0.14285715,0.0,0.71428573,0.0,1,0,1,0,0,0,0,0,1,0,0.11872297
2757412,87,1,0,4,18162.2,845.0,1,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.11882935
2701644,59,3,3,1,18784.586,4004.0,1,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.11896465
2735913,62,2,0,3,8502.934,1733.3333,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.11935333
2674955,55,2,2,3,2423.0833,476.6667,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0.119428225
2757332,63,3,2,4,17967.85,2415.0,1,0.6666667,0.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.11947974
2739353,41,4,1,3,3835.7168,968.3333,1,0.25,0.0,0.5,0.0,1,0,0,0,0,0,0,0,1,7392,0.119525164
2658485,37,4,2,1,11351.0,1386.6667,1,0.5,0.0,0.5,0.0,1,1,0,0,0,0,0,0,1,0,0.11995749
2663055,57,2,2,3,3652.2,1126.6667,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.12000996
2740923,35,6,4,3,4056.2168,953.3333,1,0.6666667,0.0,0.33333334,0.16666667,1,0,0,0,0,1,0,0,0,0,0.12007255
2669225,32,4,1,3,2673.8333,579.3333,1,0.25,0.0,0.75,0.0,1,0,0,0,0,0,0,0,1,0,0.1201752
2708704,71,1,0,4,2188.5667,268.6667,1,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,0.12048864
2766292,43,1,1,2,3139.5,580.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.12049522
2741545,19,1,1,2,794.3333,173.3333,3,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.12050224
2686544,43,3,2,3,11563.0,1885.0,1,0.6666667,0.0,0.33333334,0.0,1,0,0,0,0,0,0,0,1,0,0.12057291
2701614,63,2,2,1,6346.1665,693.3333,1,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.12073263
2689214,75,1,0,3,23145.7,650.0,1,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.12074925
2759392,52,5,1,1,16040.786,1500.0,1,0.2,0.0,0.6,0.0,1,1,0,0,0,0,0,0,1,0,0.120881796
2750072,62,2,2,3,125683.11,4608.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.12100255
2649585,32,2,2,3,17212.95,1035.0,1,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0.12101574
2745543,64,1,1,2,6985.6665,390.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,2400,0.12105784
2774522,34,13,1,2,3543.25,520.0,1,0.07692308,0.0,0.84615386,0.07692308,1,0,1,0,1,0,0,0,0,0,0.121079296
2673885,26,4,2,4,5206.4165,580.6667,1,0.5,0.0,0.5,0.0,1,0,0,1,0,0,0,0,1,0,0.12135942
2722333,77,1,0,2,4993.7,325.0,1,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.121661924
2717423,62,1,0,3,6258.7,650.0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.12168759
2808645,39,6,1,3,3609.5166,1103.6667,1,0.16666667,0.0,0.6666667,0.0,1,0,0,0,0,1,0,0,0,0,0.12183569
2710154,44,1,0,3,943.3333,368.3333,1,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0.12187965
2734503,50,2,0,3,3541.8,433.3333,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.122080185
2669985,64,1,0,3,1068.3333,173.3333,2,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0.1220816
2737163,31,1,1,2,2036.6667,931.6667,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.12229611
2742693,22,1,1,1,6972.2603,130.0,2,1.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,1,0,0.12237656
2685514,58,2,1,1,18055.18,2535.0,1,0.5,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0.12239651
2673585,43,4,2,4,9376.417,445.0,1,0.5,0.0,0.5,0.0,1,0,0,1,0,0,0,0,1,5964,0.122436434
2681504,54,2,2,3,17176.18,5016.0,1,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.12250695
2659465,49,2,2,2,21998.14,1170.0,1,1.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0.12289528
2783103,19,1,0,3,1311.0,403.0,2,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.12320347
2659605,35,3,1,4,7067.8335,866.6667,1,0.33333334,0.0,0.33333334,0.33333334,1,0,0,1,0,0,0,0,1,0,0.12365069
2710084,66,1,0,3,1273.6667,252.6667,1,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0.12371722
