comp,dale,year,hexp,hc3,country,oecd,gini,geff,voice,tropics,popden,pubthe,gdpc,ncountry
81.6553,64.017,1995,854.078,6.34065,145,0,0.3679,0.48,-0.775,0,65.1993,57.5,17140.4,145
81.9554,64.3172,1996,949.096,6.41993,145,0,0.3679,0.48,-0.775,0,65.1993,57.5,17140.4,145
82.2558,64.6171,1997,1114.13,6.46804,145,0,0.3679,0.48,-0.775,0,65.1993,57.5,17140.4,145
78.2175,62.7994,1993,114.24,9.55979,146,0,0.2728,-0.57,0.406,0,94.7648,60.3,3559.23,146
78.1747,62.7529,1994,95.0918,9.59453,146,0,0.2728,-0.57,0.406,0,94.7648,60.3,3559.23,146
78.1067,62.6789,1995,102.086,9.62838,146,0,0.2728,-0.57,0.406,0,94.7648,60.3,3559.23,146
78.0023,62.5656,1996,140.629,9.66134,146,0,0.2728,-0.57,0.406,0,94.7648,60.3,3559.23,146
77.8611,62.4122,1997,135.251,9.69343,146,0,0.2728,-0.57,0.406,0,94.7648,60.3,3559.23,146
74.0184,60.9716,1993,212.845,9.37919,147,0,0.4641,-0.595,-0.311,0,8756.29,76.8,4680.82,147
73.5756,60.4617,1994,458.687,9.42239,147,0,0.4641,-0.595,-0.311,0,8756.29,76.8,4680.82,147
73.3303,60.1816,1995,250.514,9.46439,147,0,0.4641,-0.595,-0.311,0,8756.29,76.8,4680.82,147
73.5621,60.4463,1996,254.574,9.43007,147,0,0.4641,-0.595,-0.311,0,8756.29,76.8,4680.82,147
74.386,61.3989,1997,252.764,9.40349,147,0,0.4641,-0.595,-0.311,0,8756.29,76.8,4680.82,147
56.3897,32.8146,1993,37.9683,3.0885,148,0,0.2784,-1.204,-1.175,1,344.017,50.1,825.306,148
56.4184,32.8527,1994,28.5393,3.20411,148,0,0.2784,-1.204,-1.175,1,344.017,50.1,825.306,148
56.4471,32.8908,1995,34.0043,3.32233,148,0,0.2784,-1.204,-1.175,1,344.017,50.1,825.306,148
56.4759,32.9289,1996,36.2792,3.43228,148,0,0.2784,-1.204,-1.175,1,344.017,50.1,825.306,148
56.5046,32.967,1997,35.4881,3.54614,148,0,0.2784,-1.204,-1.175,1,344.017,50.1,825.306,148
78.8873,63.3314,1993,371.02,3.40883,149,0,0.3679,-0.349,-1.103,0,1036.88,89.6,9608.97,149
79.1632,63.6298,1994,353.768,3.52163,149,0,0.3679,-0.349,-1.103,0,1036.88,89.6,9608.97,149
79.439,63.9284,1995,334.006,3.63117,149,0,0.3679,-0.349,-1.103,0,1036.88,89.6,9608.97,149
79.7147,64.2272,1996,331.36,3.73854,149,0,0.3679,-0.349,-1.103,0,1036.88,89.6,9608.97,149
79.9903,64.5261,1997,336.314,3.84841,149,0,0.3679,-0.349,-1.103,0,1036.88,89.6,9608.97,149
60.1438,40.1834,1993,33.0978,1.66092,150,0,0.334725,-1.697,-1.498,1,1107.26,20.9,1260.87,150
60.6945,40.8352,1994,33.7393,1.72624,150,0,0.334725,-1.697,-1.498,1,1107.26,20.9,1260.87,150
61.2449,41.4855,1995,41.4364,1.79424,150,0,0.334725,-1.697,-1.498,1,1107.26,20.9,1260.87,150
61.7949,42.1341,1996,42.2489,1.84387,150,0,0.334725,-1.697,-1.498,1,1107.26,20.9,1260.87,150
62.3445,42.7808,1997,44.1305,1.89455,150,0,0.334725,-1.697,-1.498,1,1107.26,20.9,1260.87,150
69.4753,42.7414,1993,64.6475,2.38348,151,0,0.3956,0.047,-0.292,1,446.62,55.7,1582.49,151
69.7376,43.2066,1994,63.3564,2.42326,151,0,0.3956,0.047,-0.292,1,446.62,55.7,1582.49,151
70.0021,43.671,1995,67.6703,2.46406,151,0,0.3956,0.047,-0.292,1,446.62,55.7,1582.49,151
70.269,44.1346,1996,69.5345,2.50341,151,0,0.3956,0.047,-0.292,1,446.62,55.7,1582.49,151
70.5385,44.5974,1997,71.2122,2.56695,151,0,0.3956,0.047,-0.292,1,446.62,55.7,1582.49,151
88.0345,68.7122,1993,652.087,6.15577,152,0,0.29035,2.082,0.04,1,6034.42,35.8,25322.5,152
88.3597,69.0111,1994,664.113,6.24524,152,0,0.29035,2.082,0.04,1,6034.42,35.8,25322.5,152
88.6898,69.3142,1995,753.741,6.33423,152,0,0.29035,2.082,0.04,1,6034.42,35.8,25322.5,152
88.8158,69.4297,1996,790.385,6.4227,152,0,0.29035,2.082,0.04,1,6034.42,35.8,25322.5,152
88.942,69.5453,1997,784.999,6.51059,152,0,0.29035,2.082,0.04,1,6034.42,35.8,25322.5,152
67.8602,59.2285,1993,154.326,3.59236,155,0,0.5001,-0.262,-0.1,1,290.139,37.2,3246.09,155
68.3147,59.7887,1994,166.354,3.63086,155,0,0.5001,-0.262,-0.1,1,290.139,37.2,3246.09,155
68.7537,60.3477,1995,217.87,3.66991,155,0,0.5001,-0.262,-0.1,1,290.139,37.2,3246.09,155
69.178,60.9056,1996,242.473,3.75251,155,0,0.5001,-0.262,-0.1,1,290.139,37.2,3246.09,155
69.5882,61.4624,1997,227.227,3.83598,155,0,0.5001,-0.262,-0.1,1,290.139,37.2,3246.09,155
83.7767,65.8483,1993,269.04,10.1698,159,1,0.1873,-0.032,0.738,0,111.218,81.8,7057.61,159
84.0414,66.1078,1994,292.813,10.187,159,1,0.1873,-0.032,0.738,0,111.218,81.8,7057.61,159
84.3168,66.3773,1995,426.969,10.2038,159,1,0.1873,-0.032,0.738,0,111.218,81.8,7057.61,159
84.5422,66.5976,1996,527.467,10.2201,159,1,0.1873,-0.032,0.738,0,111.218,81.8,7057.61,159
84.677,66.7293,1997,606.955,10.2358,159,1,0.1873,-0.032,0.738,0,111.218,81.8,7057.61,159
86.4761,67.2742,1993,835.566,8.87108,160,0,0.2604,0.567,1.066,0,95.519,80.8,11083.8,160
86.6637,67.4484,1994,878.285,8.9275,160,0,0.2604,0.567,1.066,0,95.519,80.8,11083.8,160
86.9545,67.7179,1995,1014.0,8.98254,160,0,0.2604,0.567,1.066,0,95.519,80.8,11083.8,160
87.3607,68.0935,1996,986.827,9.0393,160,0,0.2604,0.567,1.066,0,95.519,80.8,11083.8,160
87.9242,68.6133,1997,1041.88,9.08776,160,0,0.2604,0.567,1.066,0,95.519,80.8,11083.8,160
90.9692,72.2593,1993,1837.52,9.59424,161,1,0.2429,1.573,1.628,0,19.9515,78.0,21093.6,161
91.2263,72.5003,1994,1845.81,9.62872,161,1,0.2429,1.573,1.628,0,19.9515,78.0,21093.6,161
91.4837,72.7413,1995,1846.06,9.66227,161,1,0.2429,1.573,1.628,0,19.9515,78.0,21093.6,161
91.7709,73.0101,1996,1908.42,9.6949,161,1,0.2429,1.573,1.628,0,19.9515,78.0,21093.6,161
92.0108,73.2344,1997,1940.61,9.72662,161,1,0.2429,1.573,1.628,0,19.9515,78.0,21093.6,161
57.5508,36.5235,1993,108.903,4.7027,162,0,0.5755,-0.474,-0.778,0,55.8277,72.3,3445.92,162
57.8723,36.9153,1994,112.691,4.79279,162,0,0.5755,-0.474,-0.778,0,55.8277,72.3,3445.92,162
58.1942,37.3071,1995,112.221,4.88323,162,0,0.5755,-0.474,-0.778,0,55.8277,72.3,3445.92,162
58.5164,37.6989,1996,119.973,4.97397,162,0,0.5755,-0.474,-0.778,0,55.8277,72.3,3445.92,162
58.8389,38.0908,1997,117.161,5.06496,162,0,0.5755,-0.474,-0.778,0,55.8277,72.3,3445.92,162
71.1104,57.352,1993,95.0671,5.45774,164,0,0.3679,-1.181,-1.358,0,79.2333,33.6,4293.1,164
71.4385,57.7046,1994,98.4785,5.59744,164,0,0.3679,-1.181,-1.358,0,79.2333,33.6,4293.1,164
71.765,58.0578,1995,110.708,5.74087,164,0,0.3679,-1.181,-1.358,0,79.2333,33.6,4293.1,164
72.0899,58.4117,1996,105.933,5.82508,164,0,0.3679,-1.181,-1.358,0,79.2333,33.6,4293.1,164
72.4133,58.7663,1997,107.327,5.9091,164,0,0.3679,-1.181,-1.358,0,79.2333,33.6,4293.1,164
60.9545,41.7044,1993,42.5646,3.26157,166,0,0.444238,-0.374,-1.051,1,75.8498,42.8,1230.59,166
60.731,41.4465,1994,42.7288,3.36532,166,0,0.444238,-0.374,-1.051,1,75.8498,42.8,1230.59,166
60.5076,41.1885,1995,34.0831,3.47254,166,0,0.444238,-0.374,-1.051,1,75.8498,42.8,1230.59,166
60.2843,40.9305,1996,36.3779,3.54469,166,0,0.444238,-0.374,-1.051,1,75.8498,42.8,1230.59,166
60.0611,40.6725,1997,34.4566,3.6175,166,0,0.444238,-0.374,-1.051,1,75.8498,42.8,1230.59,166
80.5558,60.0408,1993,267.033,5.83481,167,0,0.3988,0.01,0.215,1,117.643,33.0,6130.67,167
80.618,60.1013,1994,287.662,5.91209,167,0,0.3988,0.01,0.215,1,117.643,33.0,6130.67,167
80.6803,60.1618,1995,297.589,5.9906,167,0,0.3988,0.01,0.215,1,117.643,33.0,6130.67,167
80.7428,60.2223,1996,310.914,6.08051,167,0,0.3988,0.01,0.215,1,117.643,33.0,6130.67,167
80.8052,60.2828,1997,324.925,6.17003,167,0,0.3988,0.01,0.215,1,117.643,33.0,6130.67,167
67.1185,56.0405,1993,105.759,7.91229,168,0,0.319462,-1.423,-1.565,0,41.293,87.8,1231.33,168
66.9306,55.8477,1994,106.732,7.98894,168,0,0.319462,-1.423,-1.565,0,41.293,87.8,1231.33,168
66.9655,55.8835,1995,80.1664,8.0642,168,0,0.319462,-1.423,-1.565,0,41.293,87.8,1231.33,168
67.6278,56.57,1996,90.2865,8.13805,168,0,0.319462,-1.423,-1.565,0,41.293,87.8,1231.33,168
68.266,57.2489,1997,93.581,8.21049,168,0,0.319462,-1.423,-1.565,0,41.293,87.8,1231.33,168
67.627,54.5208,1993,53.1764,7.6592,169,0,0.3932,-1.252,-1.451,0,8.756,86.0,2086.39,169
67.6035,54.4972,1994,55.57,7.74015,169,0,0.3932,-1.252,-1.451,0,8.756,86.0,2086.39,169
67.58,54.4736,1995,45.9801,7.81977,169,0,0.3932,-1.252,-1.451,0,8.756,86.0,2086.39,169
67.5565,54.45,1996,50.7149,7.89804,169,0,0.3932,-1.252,-1.451,0,8.756,86.0,2086.39,169
67.533,54.4265,1997,89.7149,7.97494,169,0,0.3932,-1.252,-1.451,0,8.756,86.0,2086.39,169
76.3196,62.467,1993,179.503,9.29839,171,0,0.381411,0.0136349,0.409158,1,140.416,46.0,3244.97,171
76.4103,62.5711,1994,252.106,9.36082,171,0,0.381411,0.0136249,0.409158,1,140.416,46.0,3244.97,171
76.5009,62.6752,1995,245.605,9.42165,171,0,0.381411,0.0136249,0.409158,1,140.416,46.0,3244.97,171
76.5913,62.7793,1996,241.775,9.4809,171,0,0.381411,0.0136249,0.409158,1,140.416,46.0,3244.97,171
76.6817,62.8833,1997,253.107,9.53858,171,0,0.381411,0.0136249,0.409158,1,140.416,46.0,3244.97,171
79.7174,63.6942,1993,286.521,7.27624,172,0,0.389,0.521,0.953,1,253.766,58.6,7771.29,172
79.9538,63.9454,1994,265.526,7.31929,172,0,0.389,0.521,0.953,1,253.766,58.6,7771.29,172
80.1905,64.197,1995,280.639,7.36285,172,0,0.389,0.521,0.953,1,253.766,58.6,7771.29,172
80.4274,64.4489,1996,303.487,7.44188,172,0,0.389,0.521,0.953,1,253.766,58.6,7771.29,172
80.6647,64.7011,1997,334.165,7.51988,172,0,0.389,0.521,0.953,1,253.766,58.6,7771.29,172
76.0421,59.7591,1993,217.17,4.38201,173,0,0.3864,0.633,-0.589,0,59.2477,41.7,4600.78,173
76.419,60.1589,1994,212.361,4.54303,173,0,0.3864,0.633,-0.589,0,59.2477,41.7,4600.78,173
76.7973,60.5604,1995,222.518,4.71048,173,0,0.3864,0.633,-0.589,0,59.2477,41.7,4600.78,173
77.1772,60.9634,1996,230.334,4.79514,173,0,0.3864,0.633,-0.589,0,59.2477,41.7,4600.78,173
77.5585,61.3681,1997,248.442,4.88008,173,0,0.3864,0.633,-0.589,0,59.2477,41.7,4600.78,173
73.755,61.0808,1993,189.309,4.04282,174,1,0.3979,-0.412,-0.859,0,80.3995,74.0,5872.37,174
74.1394,61.5336,1994,180.243,4.12409,174,1,0.3979,-0.412,-0.859,0,80.3995,74.0,5872.37,174
74.5207,61.9872,1995,179.54,4.20727,174,1,0.3979,-0.412,-0.859,0,80.3995,74.0,5872.37,174
74.8992,62.4416,1996,216.206,4.29211,174,1,0.3979,-0.412,-0.859,0,80.3995,74.0,5872.37,174
75.2748,62.8969,1997,229.022,4.3775,174,1,0.3979,-0.412,-0.859,0,80.3995,74.0,5872.37,174
60.8162,37.2339,1993,35.7246,2.85018,175,0,0.3679,-0.485,-0.283,1,35.3133,60.7,765.771,175
60.5998,36.9345,1994,35.9402,2.92411,175,0,0.3679,-0.485,-0.283,1,35.3133,60.7,765.771,175
60.3836,36.6351,1995,35.0581,3.00006,175,0,0.3679,-0.485,-0.283,1,35.3133,60.7,765.771,175
60.1677,36.3356,1996,35.5247,3.07248,175,0,0.3679,-0.485,-0.283,1,35.3133,60.7,765.771,175
59.952,36.0361,1997,36.757,3.14593,175,0,0.3679,-0.485,-0.283,1,35.3133,60.7,765.771,175
60.7241,35.2766,1993,34.1802,1.89165,176,0,0.3743,-0.251,-0.517,1,99.055,38.7,1064.22,176
60.2939,34.6351,1994,35.2521,1.93423,176,0,0.3743,-0.251,-0.517,1,99.055,38.7,1064.22,176
59.8648,33.9934,1995,35.2337,1.97787,176,0,0.3743,-0.251,-0.517,1,99.055,38.7,1064.22,176
59.4368,33.3517,1996,42.5688,2.03251,176,0,0.3743,-0.251,-0.517,1,99.055,38.7,1064.22,176
59.0097,32.7099,1997,43.633,2.0883,176,0,0.3743,-0.251,-0.517,1,99.055,38.7,1064.22,176
81.325,64.3484,1993,169.19,9.13231,177,0,0.3132,-0.893,-0.008,0,85.2155,75.5,2303.06,177
80.8795,63.892,1994,174.721,9.18215,177,0,0.3132,-0.893,-0.008,0,85.2155,75.5,2303.06,177
80.5102,63.5132,1995,146.09,9.23069,177,0,0.3132,-0.893,-0.008,0,85.2155,75.5,2303.06,177
80.2346,63.23,1996,115.358,9.16314,177,0,0.3132,-0.893,-0.008,0,85.2155,75.5,2303.06,177
80.082,63.0732,1997,128.971,9.15311,177,0,0.3132,-0.893,-0.008,0,85.2155,75.5,2303.06,177
80.5244,66.3289,1993,543.952,7.30291,178,0,0.4075,0.618,0.77,0,18.3448,20.3,8476.81,178
80.6649,66.4896,1994,717.771,7.37565,178,0,0.4075,0.618,0.77,0,18.3448,20.3,8476.81,178
80.8053,66.6504,1995,715.631,7.44929,178,0,0.4075,0.618,0.77,0,18.3448,20.3,8476.81,178
80.9456,66.8112,1996,772.267,7.52722,178,0,0.4075,0.618,0.77,0,18.3448,20.3,8476.81,178
81.077,66.9618,1997,847.681,7.60409,178,0,0.4075,0.618,0.77,0,18.3448,20.3,8476.81,178
90.4435,69.7215,1993,3326.02,11.5,179,1,0.3924,1.366,1.505,0,2883.17,44.1,27162.5,179
90.6063,69.8636,1994,3542.15,11.5,179,1,0.3924,1.366,1.505,0,2883.17,44.1,27162.5,179
90.765,70.0019,1995,3599.05,11.5,179,1,0.3924,1.366,1.505,0,2883.17,44.1,27162.5,179
90.918,70.1351,1996,3667.31,11.5,179,1,0.3924,1.366,1.505,0,2883.17,44.1,27162.5,179
91.0719,70.269,1997,3721.27,11.5,179,1,0.3924,1.366,1.505,0,2883.17,44.1,27162.5,179
73.696,60.3547,1993,124.791,7.06665,180,0,0.3227,-1.305,-1.343,0,52.6161,80.9,2608.28,180
73.6887,60.3464,1994,111.483,7.15597,180,0,0.3227,-1.305,-1.343,0,52.6161,80.9,2608.28,180
73.6814,60.3381,1995,117.363,7.24418,180,0,0.3227,-1.305,-1.343,0,52.6161,80.9,2608.28,180
73.6741,60.3298,1996,103.447,7.10337,180,0,0.3227,-1.305,-1.343,0,52.6161,80.9,2608.28,180
73.6668,60.3215,1997,109.548,6.967,180,0,0.3227,-1.305,-1.343,0,52.6161,80.9,2608.28,180
77.7892,64.3338,1993,300.744,5.08795,182,0,0.4684,-0.849,0.179,1,24.8713,67.4,7705.71,182
77.9787,64.5573,1994,279.755,5.13306,182,0,0.4684,-0.849,0.179,1,24.8713,67.4,7705.71,182
78.1676,64.7807,1995,291.474,5.17856,182,0,0.4684,-0.849,0.179,1,24.8713,67.4,7705.71,182
78.3561,65.004,1996,239.397,5.27037,182,0,0.4684,-0.849,0.179,1,24.8713,67.4,7705.71,182
78.5441,65.2272,1997,300.523,5.36225,182,0,0.4684,-0.849,0.179,1,24.8713,67.4,7705.71,182
65.0107,57.3249,1993,52.717,8.40715,183,0,0.3461,-0.3,-1.416,1,232.499,20.0,1354.89,183
65.2184,57.5537,1994,54.9014,8.41167,183,0,0.3461,-0.3,-1.416,1,232.499,20.0,1354.89,183
65.4228,57.7824,1995,58.1086,8.38721,183,0,0.3461,-0.3,-1.416,1,232.499,20.0,1354.89,183
65.624,58.0108,1996,61.9625,8.33335,183,0,0.3461,-0.3,-1.416,1,232.499,20.0,1354.89,183
65.8221,58.239,1997,65.0349,8.32588,183,0,0.3461,-0.3,-1.416,1,232.499,20.0,1354.89,183
75.5762,59.3558,1993,219.605,10.4482,185,0,0.381411,-0.432954,0.0447947,1,62.1472,88.9,2811.16,185
75.9143,59.715,1994,229.541,10.477,185,0,0.381411,-0.432954,0.0447947,1,62.1472,88.9,2811.16,185
76.2527,60.0747,1995,75.9285,10.5049,185,0,0.381411,-0.432954,0.0447947,1,62.1472,88.9,2811.16,185
76.5914,60.4348,1996,84.8178,10.5185,185,0,0.381411,-0.432954,0.0447947,1,62.1472,88.9,2811.16,185
76.9304,60.7953,1997,95.5794,10.3953,185,0,0.381411,-0.432954,0.0447947,1,62.1472,88.9,2811.16,185
60.8884,48.414,1993,32.1571,1.41707,186,0,0.3798,-0.621,-0.415,1,40.1066,37.9,975.469,186
61.252,48.7412,1994,26.5673,1.45992,186,0,0.3798,-0.621,-0.415,1,40.1066,37.9,975.469,186
61.6142,49.0685,1995,27.29,1.50366,186,0,0.3798,-0.621,-0.415,1,40.1066,37.9,975.469,186
61.975,49.396,1996,26.0049,1.54758,186,0,0.3798,-0.621,-0.415,1,40.1066,37.9,975.469,186
62.3343,49.7236,1997,33.166,1.59216,186,0,0.3798,-0.621,-0.415,1,40.1066,37.9,975.469,186
59.7876,39.224,1993,551.256,5.55842,188,0,0.5707,-0.01,0.991,0,3343.24,46.5,5621.2,188
60.08,39.5782,1994,378.952,5.64946,188,0,0.5707,-0.01,0.991,0,3343.24,46.5,5621.2,188
60.3727,39.9325,1995,383.407,5.74035,188,0,0.5707,-0.01,0.991,0,3343.24,46.5,5621.2,188
60.6657,40.2868,1996,393.61,5.83105,188,0,0.5707,-0.01,0.991,0,3343.24,46.5,5621.2,188
60.9592,40.6412,1997,399.105,5.92151,188,0,0.5707,-0.01,0.991,0,3343.24,46.5,5621.2,188
57.8496,33.3487,1993,47.6862,5.00488,190,0,0.476,-0.399,-0.046,1,12.7046,53.3,1089.23,190
57.2937,32.5749,1994,49.1665,5.11351,190,0,0.476,-0.399,-0.046,1,12.7046,53.3,1089.23,190
56.739,31.8013,1995,44.672,5.22493,190,0,0.476,-0.399,-0.046,1,12.7046,53.3,1089.23,190
56.1855,31.0278,1996,41.0082,5.30856,190,0,0.476,-0.399,-0.046,1,12.7046,53.3,1089.23,190
55.633,30.2543,1997,64.2647,5.39223,190,0,0.476,-0.399,-0.046,1,12.7046,53.3,1089.23,190
63.2548,34.6298,1993,101.26,3.74456,191,0,0.5427,-1.129,-0.666,1,29.6336,48.0,2103.09,191
63.0203,34.2159,1994,105.751,3.856,191,0,0.5427,-1.129,-0.666,1,29.6336,48.0,2103.09,191
62.7865,33.802,1995,112.734,3.97186,191,0,0.5427,-1.129,-0.666,1,29.6336,48.0,2103.09,191
62.5533,33.3882,1996,108.04,4.0533,191,0,0.5427,-1.129,-0.666,1,29.6336,48.0,2103.09,191
62.3208,32.9744,1997,130.392,4.13537,191,0,0.5427,-1.129,-0.666,1,29.6336,48.0,2103.09,191
